	マンション名	住所	立地1	立地2	立地3	築年数	建物高さ	階	賃料	管理費	敷/礼/保証/敷引,償却	間取り	専有面積	立地11	立地12	立地21	立地22	立地31	立地32	敷金	礼金	保証金	敷引,償却	賃料+管理費	敷/礼/保証金	階1	階2	間取りDK	間取りK	間取りL	間取りS
123	東京メトロ半蔵門線 半蔵門駅 7階建 築19年	東京都千代田区一番町	東京メトロ半蔵門線/半蔵門駅 歩3分	東京メトロ有楽町線/麹町駅 歩8分	東京メトロ有楽町線/市ヶ谷駅 歩11分	6.0	41.0	7階	260000.0	25000	52万円/-/-/-	2	72.3	東京メトロ半蔵門線/半蔵門駅	3	東京メトロ有楽町線/麹町駅	8.0	東京メトロ有楽町線/市ヶ谷駅	11.0	520000.0	0.0	0.0	-	285000.0	520000.0	7		1	0	1	0
124	東京メトロ南北線 市ヶ谷駅 9階建 築17年	東京都千代田区三番町	東京メトロ南北線/市ヶ谷駅 歩6分	東京メトロ半蔵門線/半蔵門駅 歩8分	東京メトロ有楽町線/麹町駅 歩11分	6.0	41.0	5階	155000.0	3000	-/15.5万円/-/-	1	34.17	東京メトロ南北線/市ヶ谷駅	6	東京メトロ半蔵門線/半蔵門駅	8.0	東京メトロ有楽町線/麹町駅	11.0	0.0	155000.0	0.0	-	158000.0	155000.0	5		1	0	0	0
125	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	7階	279000.0	0	27.9万円/27.9万円/-/-	2	61.33	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	279000.0	279000.0	0.0	-	279000.0	558000.0	7		1	0	1	0
126	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	9階	279000.0	0	27.9万円/27.9万円/-/-	2	61.33	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	279000.0	279000.0	0.0	-	279000.0	558000.0	9		1	0	1	0
127	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	7階	279000.0	0	27.9万円/27.9万円/-/-	2	61.33	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	279000.0	279000.0	0.0	-	279000.0	558000.0	7		1	0	1	0
128	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	8階	280000.0	0	28万円/28万円/-/-	2	61.33	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	280000.0	280000.0	0.0	-	280000.0	560000.0	8		1	0	1	0
129	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	9階	280000.0	0	28万円/28万円/-/-	2	61.04	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	280000.0	280000.0	0.0	-	280000.0	560000.0	9		1	0	1	0
130	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	9階	281000.0	0	28.1万円/28.1万円/-/-	2	61.33	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	281000.0	281000.0	0.0	-	281000.0	562000.0	9		1	0	1	0
131	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	10階	282000.0	0	28.2万円/28.2万円/-/-	2	61.33	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	282000.0	282000.0	0.0	-	282000.0	564000.0	10		1	0	1	0
132	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	10階	282000.0	0	28.2万円/28.2万円/-/-	2	61.04	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	282000.0	282000.0	0.0	-	282000.0	564000.0	10		1	0	1	0
133	ロイジェント九段	東京都千代田区九段北１	ＪＲ中央線/飯田橋駅 歩7分	東京メトロ東西線/九段下駅 歩4分	ＪＲ中央線/水道橋駅 歩11分	6.0	41.0	11階	283000.0	0	28.3万円/28.3万円/-/-	2	61.33	ＪＲ中央線/飯田橋駅	7	東京メトロ東西線/九段下駅	4.0	ＪＲ中央線/水道橋駅	11.0	283000.0	283000.0	0.0	-	283000.0	566000.0	11		1	0	1	0
134	テルセーロ三鈴	東京都千代田区岩本町１	ＪＲ総武線快速/馬喰町駅 歩5分	東京メトロ日比谷線/小伝馬町駅 歩5分	都営新宿線/馬喰横山駅 歩5分	6.0	41.0	4階	214800.0	12000	21.48万円/21.48万円/-/-	2	64.99	ＪＲ総武線快速/馬喰町駅	5	東京メトロ日比谷線/小伝馬町駅	5.0	都営新宿線/馬喰横山駅	5.0	214800.0	214800.0	0.0	-	226800.0	429600.0	4		1	0	1	0
135	テルセーロ三鈴	東京都千代田区岩本町１	ＪＲ総武線快速/馬喰町駅 歩5分	東京メトロ日比谷線/小伝馬町駅 歩5分	都営新宿線/馬喰横山駅 歩5分	6.0	41.0	4階	218400.0	12000	21.84万円/21.84万円/-/-	2	64.99	ＪＲ総武線快速/馬喰町駅	5	東京メトロ日比谷線/小伝馬町駅	5.0	都営新宿線/馬喰横山駅	5.0	218400.0	218400.0	0.0	-	230400.0	436800.0	4		1	0	1	0
136	パークキューブ神田	東京都千代田区神田須田町２	都営新宿線/岩本町駅 歩3分	東京メトロ銀座線/神田駅 歩4分	ＪＲ山手線/秋葉原駅 歩5分	6.0	41.0	3階	107000.0	8000	10.7万円/10.7万円/-/-	1	23.2	都営新宿線/岩本町駅	3	東京メトロ銀座線/神田駅	4.0	ＪＲ山手線/秋葉原駅	5.0	107000.0	107000.0	0.0	-	115000.0	214000.0	3		0	1	0	0
137	パークキューブ神田	東京都千代田区神田須田町２	都営新宿線/岩本町駅 歩3分	東京メトロ銀座線/神田駅 歩4分	ＪＲ山手線/秋葉原駅 歩5分	6.0	41.0	4階	129000.0	10000	12.9万円/12.9万円/-/-	1	30.7	都営新宿線/岩本町駅	3	東京メトロ銀座線/神田駅	4.0	ＪＲ山手線/秋葉原駅	5.0	129000.0	129000.0	0.0	-	139000.0	258000.0	4		0	1	0	0
138	パークキューブ神田	東京都千代田区神田須田町２	都営新宿線/岩本町駅 歩3分	東京メトロ銀座線/神田駅 歩4分	ＪＲ山手線/秋葉原駅 歩5分	6.0	41.0	4階	129000.0	10000	12.9万円/12.9万円/-/-	1	30.7	都営新宿線/岩本町駅	3	東京メトロ銀座線/神田駅	4.0	ＪＲ山手線/秋葉原駅	5.0	129000.0	129000.0	0.0	-	139000.0	258000.0	4		1	0	0	0
139	パークキューブ神田	東京都千代田区神田須田町２	都営新宿線/岩本町駅 歩3分	東京メトロ銀座線/神田駅 歩4分	ＪＲ山手線/秋葉原駅 歩5分	6.0	41.0	6階	130000.0	10000	13万円/13万円/-/-	1	32.07	都営新宿線/岩本町駅	3	東京メトロ銀座線/神田駅	4.0	ＪＲ山手線/秋葉原駅	5.0	130000.0	130000.0	0.0	-	140000.0	260000.0	6		1	0	0	0
140	パークキューブ神田	東京都千代田区神田須田町２	都営新宿線/岩本町駅 歩3分	東京メトロ銀座線/神田駅 歩4分	ＪＲ山手線/秋葉原駅 歩5分	6.0	41.0	6階	130000.0	10000	13万円/13万円/-/-	1	32.07	都営新宿線/岩本町駅	3	東京メトロ銀座線/神田駅	4.0	ＪＲ山手線/秋葉原駅	5.0	130000.0	130000.0	0.0	-	140000.0	260000.0	6		1	0	0	0
141	パークキューブ神田	東京都千代田区神田須田町２	都営新宿線/岩本町駅 歩3分	東京メトロ銀座線/神田駅 歩4分	ＪＲ山手線/秋葉原駅 歩5分	6.0	41.0	3階	135000.0	10000	13.5万円/13.5万円/-/-	1	32.07	都営新宿線/岩本町駅	3	東京メトロ銀座線/神田駅	4.0	ＪＲ山手線/秋葉原駅	5.0	135000.0	135000.0	0.0	-	145000.0	270000.0	3		1	0	0	0
142	パークキューブ神田	東京都千代田区神田須田町２	都営新宿線/岩本町駅 歩3分	東京メトロ銀座線/神田駅 歩4分	ＪＲ山手線/秋葉原駅 歩5分	6.0	41.0	3階	135000.0	10000	13.5万円/13.5万円/-/-	1	32.07	都営新宿線/岩本町駅	3	東京メトロ銀座線/神田駅	4.0	ＪＲ山手線/秋葉原駅	5.0	135000.0	135000.0	0.0	-	145000.0	270000.0	3		1	0	0	0
143	パークキューブ神田	東京都千代田区神田須田町２	都営新宿線/岩本町駅 歩3分	東京メトロ銀座線/神田駅 歩4分	ＪＲ山手線/秋葉原駅 歩5分	6.0	41.0	12階	218000.0	12000	21.8万円/21.8万円/-/-	2	62.78	都営新宿線/岩本町駅	3	東京メトロ銀座線/神田駅	4.0	ＪＲ山手線/秋葉原駅	5.0	218000.0	218000.0	0.0	-	230000.0	436000.0	12		1	0	1	0
144	チェスターコート御茶ノ水	東京都千代田区神田小川町３	都営新宿線/小川町駅 歩3分	東京メトロ千代田線/新御茶ノ水駅 歩5分	東京メトロ半蔵門線/神保町駅 歩6分	6.0	41.0	3階	122000.0	10000	12.2万円/12.2万円/-/-	1	27.14	都営新宿線/小川町駅	3	東京メトロ千代田線/新御茶ノ水駅	5.0	東京メトロ半蔵門線/神保町駅	6.0	122000.0	122000.0	0.0	-	132000.0	244000.0	3		0	1	0	0
145	チェスターコート御茶ノ水	東京都千代田区神田小川町３	都営新宿線/小川町駅 歩3分	東京メトロ千代田線/新御茶ノ水駅 歩5分	東京メトロ半蔵門線/神保町駅 歩6分	6.0	41.0	8階	128000.0	10000	25.6万円/12.8万円/-/-	1	27.09	都営新宿線/小川町駅	3	東京メトロ千代田線/新御茶ノ水駅	5.0	東京メトロ半蔵門線/神保町駅	6.0	256000.0	128000.0	0.0	-	138000.0	384000.0	8		0	1	0	0
146	チェスターコート御茶ノ水	東京都千代田区神田小川町３	都営新宿線/小川町駅 歩3分	東京メトロ千代田線/新御茶ノ水駅 歩5分	東京メトロ半蔵門線/神保町駅 歩6分	6.0	41.0	10階	129000.0	10000	25.8万円/12.9万円/-/-	1	27.09	都営新宿線/小川町駅	3	東京メトロ千代田線/新御茶ノ水駅	5.0	東京メトロ半蔵門線/神保町駅	6.0	258000.0	129000.0	0.0	-	139000.0	387000.0	10		0	1	0	0
147	チェスターコート御茶ノ水	東京都千代田区神田小川町３	都営新宿線/小川町駅 歩3分	東京メトロ千代田線/新御茶ノ水駅 歩5分	東京メトロ半蔵門線/神保町駅 歩6分	6.0	41.0	13階	132000.0	10000	13.2万円/13.2万円/-/-	1	28.75	都営新宿線/小川町駅	3	東京メトロ千代田線/新御茶ノ水駅	5.0	東京メトロ半蔵門線/神保町駅	6.0	132000.0	132000.0	0.0	-	142000.0	264000.0	13		0	1	0	0
148	チェスターコート御茶ノ水	東京都千代田区神田小川町３	都営新宿線/小川町駅 歩3分	東京メトロ千代田線/新御茶ノ水駅 歩5分	東京メトロ半蔵門線/神保町駅 歩6分	6.0	41.0	12階	194000.0	10000	19.4万円/19.4万円/-/-	1	44.86	都営新宿線/小川町駅	3	東京メトロ千代田線/新御茶ノ水駅	5.0	東京メトロ半蔵門線/神保町駅	6.0	194000.0	194000.0	0.0	-	204000.0	388000.0	12		1	0	1	0
149	チェスターコート御茶ノ水	東京都千代田区神田小川町３	都営新宿線/小川町駅 歩3分	東京メトロ千代田線/新御茶ノ水駅 歩5分	東京メトロ半蔵門線/神保町駅 歩6分	6.0	41.0	3階	255000.0	10000	51万円/25.5万円/-/-	1	60.62	都営新宿線/小川町駅	3	東京メトロ千代田線/新御茶ノ水駅	5.0	東京メトロ半蔵門線/神保町駅	6.0	510000.0	255000.0	0.0	-	265000.0	765000.0	3		1	0	1	1
150	チェスターコート御茶ノ水	東京都千代田区神田小川町３	都営新宿線/小川町駅 歩3分	東京メトロ千代田線/新御茶ノ水駅 歩5分	東京メトロ半蔵門線/神保町駅 歩6分	6.0	41.0	3階	260000.0	10000	26万円/26万円/-/-	1	60.62	都営新宿線/小川町駅	3	東京メトロ千代田線/新御茶ノ水駅	5.0	東京メトロ半蔵門線/神保町駅	6.0	260000.0	260000.0	0.0	-	270000.0	520000.0	3		1	0	1	1
151	レジディア水道橋	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	都営三田線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩8分	6.0	41.0	10階	142000.0	10000	28.4万円/14.2万円/-/-	1	34.39	ＪＲ中央線/水道橋駅	4	都営三田線/水道橋駅	4.0	東京メトロ東西線/九段下駅	8.0	284000.0	142000.0	0.0	-	152000.0	426000.0	10		0	1	0	0
152	レジディア水道橋	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	都営三田線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩8分	6.0	41.0	6階	164000.0	10000	16.4万円/16.4万円/-/-	1	42.2	ＪＲ中央線/水道橋駅	4	都営三田線/水道橋駅	4.0	東京メトロ東西線/九段下駅	8.0	164000.0	164000.0	0.0	-	174000.0	328000.0	6		1	0	1	0
153	レジディア水道橋	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	都営三田線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩8分	6.0	41.0	14階	166000.0	12000	16.6万円/16.6万円/-/-	1	42.2	ＪＲ中央線/水道橋駅	4	都営三田線/水道橋駅	4.0	東京メトロ東西線/九段下駅	8.0	166000.0	166000.0	0.0	-	178000.0	332000.0	14		1	0	1	0
154	レジディア水道橋	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	都営三田線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩8分	6.0	41.0	8階	238000.0	12000	47.6万円/23.8万円/-/-	2	57.03	ＪＲ中央線/水道橋駅	4	都営三田線/水道橋駅	4.0	東京メトロ東西線/九段下駅	8.0	476000.0	238000.0	0.0	-	250000.0	714000.0	8		1	0	1	0
155	ＪＲ中央線 水道橋駅 14階建 築14年	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩7分	東京メトロ半蔵門線/神保町駅 歩8分	6.0	41.0	10階	142000.0	10000	28.4万円/14.2万円/-/-	1	34.39	ＪＲ中央線/水道橋駅	4	東京メトロ東西線/九段下駅	7.0	東京メトロ半蔵門線/神保町駅	8.0	284000.0	142000.0	0.0	-	152000.0	426000.0	10		0	1	0	0
156	ＪＲ中央線 水道橋駅 14階建 築14年	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩7分	東京メトロ半蔵門線/神保町駅 歩8分	6.0	41.0	6階	164000.0	10000	16.4万円/16.4万円/-/-	1	42.2	ＪＲ中央線/水道橋駅	4	東京メトロ東西線/九段下駅	7.0	東京メトロ半蔵門線/神保町駅	8.0	164000.0	164000.0	0.0	-	174000.0	328000.0	6		1	0	1	0
157	ＪＲ中央線 水道橋駅 14階建 築14年	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩7分	東京メトロ半蔵門線/神保町駅 歩8分	6.0	41.0	14階	166000.0	12000	16.6万円/16.6万円/-/-	1	42.2	ＪＲ中央線/水道橋駅	4	東京メトロ東西線/九段下駅	7.0	東京メトロ半蔵門線/神保町駅	8.0	166000.0	166000.0	0.0	-	178000.0	332000.0	14		1	0	1	0
158	ＪＲ中央線 水道橋駅 14階建 築14年	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩7分	東京メトロ半蔵門線/神保町駅 歩8分	6.0	41.0	14階	166000.0	12000	16.6万円/16.6万円/-/-	1	42.2	ＪＲ中央線/水道橋駅	4	東京メトロ東西線/九段下駅	7.0	東京メトロ半蔵門線/神保町駅	8.0	166000.0	166000.0	0.0	-	178000.0	332000.0	14		1	0	1	0
159	ＪＲ中央線 水道橋駅 14階建 築14年	東京都千代田区神田三崎町３	ＪＲ中央線/水道橋駅 歩4分	東京メトロ東西線/九段下駅 歩7分	東京メトロ半蔵門線/神保町駅 歩8分	6.0	41.0	8階	238000.0	12000	47.6万円/23.8万円/-/-	2	57.03	ＪＲ中央線/水道橋駅	4	東京メトロ東西線/九段下駅	7.0	東京メトロ半蔵門線/神保町駅	8.0	476000.0	238000.0	0.0	-	250000.0	714000.0	8		1	0	1	1
160	ＪＲ山手線 秋葉原駅 12階建 築5年	東京都千代田区神田和泉町	ＪＲ山手線/秋葉原駅 歩5分	東京メトロ日比谷線/秋葉原駅 歩5分	都営新宿線/岩本町駅 歩9分	6.0	41.0	12階	178000.0	0	17.8万円/17.8万円/-/-	1	43.76	ＪＲ山手線/秋葉原駅	5	東京メトロ日比谷線/秋葉原駅	5.0	都営新宿線/岩本町駅	9.0	178000.0	178000.0	0.0	-	178000.0	356000.0	12		1	0	1	1
161	ＪＲ山手線 秋葉原駅 12階建 築5年	東京都千代田区神田和泉町	ＪＲ山手線/秋葉原駅 歩5分	東京メトロ日比谷線/秋葉原駅 歩5分	都営新宿線/岩本町駅 歩9分	6.0	41.0	10階	190000.0	0	19万円/19万円/-/-	2	55.01	ＪＲ山手線/秋葉原駅	5	東京メトロ日比谷線/秋葉原駅	5.0	都営新宿線/岩本町駅	9.0	190000.0	190000.0	0.0	-	190000.0	380000.0	10		1	0	1	0
162	レジディア神田岩本町	東京都千代田区岩本町２	都営新宿線/岩本町駅 歩3分	東京メトロ日比谷線/小伝馬町駅 歩5分	ＪＲ山手線/秋葉原駅 歩4分	6.0	41.0	6階	90000.0	8000	18万円/9万円/-/-	1	22.78	都営新宿線/岩本町駅	3	東京メトロ日比谷線/小伝馬町駅	5.0	ＪＲ山手線/秋葉原駅	4.0	180000.0	90000.0	0.0	-	98000.0	270000.0	6		0	0	0	0
163	レジディア神田岩本町	東京都千代田区岩本町２	都営新宿線/岩本町駅 歩3分	東京メトロ日比谷線/小伝馬町駅 歩5分	ＪＲ山手線/秋葉原駅 歩4分	6.0	41.0	8階	140000.0	10000	28万円/14万円/-/-	1	30.97	都営新宿線/岩本町駅	3	東京メトロ日比谷線/小伝馬町駅	5.0	ＪＲ山手線/秋葉原駅	4.0	280000.0	140000.0	0.0	-	150000.0	420000.0	8		1	0	0	0
164	レジディア神田岩本町	東京都千代田区岩本町２	都営新宿線/岩本町駅 歩3分	東京メトロ日比谷線/小伝馬町駅 歩5分	ＪＲ山手線/秋葉原駅 歩4分	6.0	41.0	9階	167000.0	10000	33.4万円/16.7万円/-/-	1	43.61	都営新宿線/岩本町駅	3	東京メトロ日比谷線/小伝馬町駅	5.0	ＪＲ山手線/秋葉原駅	4.0	334000.0	167000.0	0.0	-	177000.0	501000.0	9		1	0	1	0
165	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	2階	133000.0	0	13.3万円/13.3万円/-/-	1	26.6	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	133000.0	133000.0	0.0	-	133000.0	266000.0	2		0	1	0	0
166	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	2階	133000.0	0	13.3万円/13.3万円/-/-	1	26.6	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	133000.0	133000.0	0.0	-	133000.0	266000.0	2		0	1	0	0
167	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	2階	133000.0	0	13.3万円/13.3万円/-/-	1	26.6	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	133000.0	133000.0	0.0	-	133000.0	266000.0	2		0	1	0	0
168	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	2階	133000.0	0	13.3万円/13.3万円/-/-	1	26.6	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	133000.0	133000.0	0.0	-	133000.0	266000.0	2		0	1	0	0
169	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	2階	133000.0	0	13.3万円/13.3万円/-/-	1	26.4	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	133000.0	133000.0	0.0	-	133000.0	266000.0	2		0	1	0	0
170	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	2階	133000.0	0	13.3万円/13.3万円/-/-	1	26.4	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	133000.0	133000.0	0.0	-	133000.0	266000.0	2		0	1	0	0
171	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	2階	138000.0	0	13.8万円/13.8万円/-/-	1	31.1	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	138000.0	138000.0	0.0	-	138000.0	276000.0	2		0	0	0	0
172	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	3階	138000.0	0	13.8万円/13.8万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	138000.0	138000.0	0.0	-	138000.0	276000.0	3		0	1	0	0
173	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	3階	138000.0	0	13.8万円/13.8万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	138000.0	138000.0	0.0	-	138000.0	276000.0	3		0	1	0	0
174	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	3階	138000.0	0	13.8万円/13.8万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	138000.0	138000.0	0.0	-	138000.0	276000.0	3		0	1	0	0
175	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	3階	138000.0	0	13.8万円/13.8万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	138000.0	138000.0	0.0	-	138000.0	276000.0	3		0	1	0	0
176	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	3階	138000.0	0	13.8万円/13.8万円/-/-	1	27.42	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	138000.0	138000.0	0.0	-	138000.0	276000.0	3		0	1	0	0
177	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	3階	138000.0	0	13.8万円/13.8万円/-/-	1	27.42	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	138000.0	138000.0	0.0	-	138000.0	276000.0	3		0	1	0	0
178	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	4階	140000.0	0	14万円/14万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	140000.0	140000.0	0.0	-	140000.0	280000.0	4		0	1	0	0
179	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	4階	140000.0	0	14万円/14万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	140000.0	140000.0	0.0	-	140000.0	280000.0	4		0	1	0	0
180	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	4階	140000.0	0	14万円/14万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	140000.0	140000.0	0.0	-	140000.0	280000.0	4		0	1	0	0
181	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分	6.0	41.0	4階	140000.0	0	14万円/14万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	140000.0	140000.0	0.0	-	140000.0	280000.0	4		0	1	0	0
